step,episode,ep_return_raw,ep_return_shaped,ep_len,loss,q_mean,epsilon,replay_size,lr
2550369,3983,280.0,24.0,807,0.002635020762681961,5.416492938995361,0.0,180000,2.63697725e-05
2550870,3984,140.0,14.0,501,0.002464748453348875,5.558042526245117,0.0,180000,2.6362674999999996e-05
2551845,3985,500.0,36.0,975,0.0009003704180940986,5.494747161865234,0.0,180000,2.6348862499999995e-05
2552771,3986,400.0,32.0,926,0.004739909898489714,5.196784496307373,0.0,180000,2.6335744166666668e-05
2553805,3987,295.0,25.0,1034,0.003062264993786812,5.027562618255615,0.0,180000,2.6321095833333335e-05
2554067,3988,50.0,5.0,262,0.005840182304382324,5.590920925140381,0.0,180000,2.6317384166666664e-05
2554753,3989,235.0,21.0,686,0.0019476072629913688,5.310093879699707,0.0,180000,2.630766583333333e-05
2555556,3990,295.0,25.0,803,0.0017820573411881924,5.597800254821777,0.0,180000,2.6296289999999993e-05
2556702,3991,800.0,44.0,1146,0.0018226683605462313,5.465259552001953,0.0,180000,2.6280054999999996e-05
2556830,3992,70.0,7.0,128,0.0031060485634952784,5.358922004699707,0.0,180000,2.6278241666666667e-05
2558213,3993,1440.0,58.0,1383,0.0013658421812579036,5.167806625366211,0.0,180000,2.625864916666667e-05
2558694,3994,100.0,10.0,481,0.0037283010315150023,5.477646827697754,0.0,180000,2.6251834999999994e-05
2558966,3995,120.0,12.0,272,0.0034186739940196276,5.260558605194092,0.0,180000,2.6247981666666664e-05
2560541,3996,1460.0,57.0,1575,0.004009127616882324,5.617206573486328,0.0,180000,2.6225669166666665e-05
2561387,3997,400.0,32.0,846,0.003549787448719144,5.588141441345215,0.0,180000,2.6213684166666667e-05
2561580,3998,70.0,7.0,193,0.0035421454813331366,5.41447114944458,0.0,180000,2.621095e-05
2563567,3999,2120.0,76.0,1987,0.0023693733382970095,5.633617401123047,0.0,180000,2.618280083333333e-05
2564322,4000,310.0,26.0,755,0.0030756513588130474,5.324128150939941,0.0,180000,2.6172105e-05
2565980,4001,1300.0,58.0,1658,0.0016207435401156545,5.995150089263916,0.0,180000,2.6148616666666666e-05
2567070,4002,310.0,26.0,1090,0.0017207552446052432,5.789224624633789,0.0,180000,2.6133175e-05
2568476,4003,1300.0,57.0,1406,0.0017248931108042598,5.782201766967773,0.0,180000,2.6113256666666665e-05
2569540,4004,400.0,32.0,1064,0.0036381306126713753,5.788631439208984,0.0,180000,2.609818333333333e-05
2571357,4005,1520.0,61.0,1817,0.001483310479670763,5.835873603820801,0.0,180000,2.6072442499999997e-05
2574427,4006,4560.0,125.0,3070,0.005125191994011402,5.586828708648682,0.0,180000,2.602895083333333e-05
2575120,4007,175.0,17.0,693,0.0027019050903618336,5.379898548126221,0.0,180000,2.601913333333333e-05
2577029,4008,2320.0,76.0,1909,0.007459861226379871,5.921219825744629,0.0,180000,2.5992089166666663e-05
2577216,4009,40.0,4.0,187,0.008193857967853546,5.801211357116699,0.0,180000,2.598944e-05
2577960,4010,340.0,28.0,744,0.002704823389649391,5.400440216064453,0.0,180000,2.5978900000000003e-05
2579085,4011,370.0,30.0,1125,0.010294605046510696,5.64499568939209,0.0,180000,2.5962962499999996e-05
2580303,4012,540.0,37.0,1218,0.0031259392853826284,5.211038112640381,0.0,180000,2.5945707500000002e-05
2581485,4013,660.0,39.0,1182,0.003001112025231123,4.970399856567383,0.0,180000,2.5928962499999996e-05
2582362,4014,280.0,24.0,877,0.002330524381250143,5.344449520111084,0.0,180000,2.591653833333333e-05
2583003,4015,150.0,15.0,641,0.0013246567687019706,5.350822448730469,0.0,180000,2.5907457499999996e-05
2584201,4016,295.0,25.0,1198,0.0046754456125199795,5.0302910804748535,0.0,180000,2.5890485833333332e-05
2585162,4017,280.0,24.0,961,0.004876404069364071,5.491910457611084,0.0,180000,2.5876871666666663e-05
2585531,4018,130.0,13.0,369,0.006137212738394737,5.69796895980835,0.0,180000,2.5871644166666667e-05
2585661,4019,30.0,3.0,130,0.003366225864738226,5.5305938720703125,0.0,180000,2.5869802499999998e-05
2585771,4020,10.0,1.0,110,0.0010985403787344694,5.357792854309082,0.0,180000,2.5868244166666666e-05
2585865,4021,50.0,5.0,94,0.0022639946546405554,5.6422271728515625,0.0,180000,2.58669125e-05
2586191,4022,90.0,9.0,326,0.001656068256124854,5.524868011474609,0.0,180000,2.5862294166666663e-05
2587217,4023,560.0,37.0,1026,0.001005311612971127,5.900501251220703,0.0,180000,2.584775916666667e-05
2587470,4024,100.0,10.0,253,0.0018211184069514275,5.363158226013184,0.0,180000,2.5844174999999997e-05
2587546,4025,10.0,1.0,76,0.0014477374497801065,5.627140522003174,0.0,180000,2.5843098333333334e-05
2587902,4026,140.0,14.0,356,0.0009521719184704125,5.45340633392334,0.0,180000,2.5838054999999996e-05
2588315,4027,150.0,15.0,413,0.004613685887306929,5.214480876922607,0.0,180000,2.5832204166666666e-05
2588598,4028,110.0,11.0,283,0.0029539610259234905,5.3030242919921875,0.0,180000,2.5828194999999997e-05
2589572,4029,680.0,41.0,974,0.005446786060929298,5.160316467285156,0.0,180000,2.5814396666666663e-05
2590479,4030,370.0,30.0,907,0.001502244034782052,5.044625282287598,0.0,180000,2.58015475e-05
2591704,4031,780.0,42.0,1225,0.0017645673360675573,5.202855110168457,0.0,180000,2.5784193333333334e-05
2593382,4032,1420.0,57.0,1678,0.003836071817204356,5.830780029296875,0.0,180000,2.576042166666667e-05
2594152,4033,325.0,27.0,770,0.0011908730957657099,5.6879658699035645,0.0,180000,2.5749513333333333e-05
2595612,4034,960.0,46.0,1460,0.0011784168891608715,4.843297004699707,0.0,180000,2.572883e-05
2595843,4035,80.0,8.0,231,0.005055675283074379,5.570672035217285,0.0,180000,2.5725557499999997e-05
2597288,4036,540.0,37.0,1445,0.0037342130672186613,5.1421003341674805,0.0,180000,2.5705086666666667e-05
2598091,4037,355.0,29.0,803,0.0033341706730425358,5.07661247253418,0.0,180000,2.569371083333333e-05
2599933,4038,1500.0,59.0,1842,0.0018437053076922894,5.340424537658691,0.0,180000,2.5667615833333334e-05
2602169,4039,2895.0,94.0,2236,0.0016964491223916411,5.584257125854492,0.0,180000,2.5635939166666665e-05
2604728,4040,3275.0,97.0,2559,0.005811244249343872,5.856037616729736,0.0,180000,2.5599686666666666e-05
2605567,4041,355.0,29.0,839,0.0007558020297437906,5.520955562591553,0.0,180000,2.5587800833333334e-05
2606328,4042,310.0,26.0,761,0.0019045964581891894,5.350569725036621,0.0,180000,2.5577019999999997e-05
2607581,4043,860.0,46.0,1253,0.004441349767148495,5.710775375366211,0.0,180000,2.5559269166666668e-05
2609600,4044,2420.0,81.0,2019,0.003003049176186323,5.431567668914795,0.0,180000,2.5530666666666663e-05
2610054,4045,130.0,13.0,454,0.0018912694649770856,5.671265602111816,0.0,180000,2.5524234999999998e-05
2610823,4046,295.0,25.0,769,0.0006831374485045671,5.632878303527832,0.0,180000,2.551334083333333e-05
2611205,4047,160.0,16.0,382,0.0029661632142961025,5.460797309875488,0.0,180000,2.5507929166666668e-05
2612118,4048,280.0,24.0,913,0.0019220059039071202,5.2601213455200195,0.0,180000,2.5494995e-05
2612418,4049,100.0,10.0,300,0.0010866448283195496,5.015744209289551,0.0,180000,2.5490745e-05
2614353,4050,1960.0,71.0,1935,0.0046860589645802975,5.921289443969727,0.0,180000,2.5463332500000003e-05
2615125,4051,280.0,24.0,772,0.0013376992428675294,5.463980197906494,0.0,180000,2.5452395833333335e-05
2615525,4052,130.0,13.0,400,0.005623152479529381,5.253848075866699,0.0,180000,2.544672916666667e-05
2616032,4053,130.0,13.0,507,0.0020087151788175106,5.473085880279541,0.0,180000,2.5439546666666665e-05
2616755,4054,295.0,25.0,723,0.004657963756471872,5.474444389343262,0.0,180000,2.5429304166666663e-05
2617672,4055,280.0,24.0,917,0.006938655395060778,5.880062103271484,0.0,180000,2.5416313333333335e-05
2618445,4056,340.0,28.0,773,0.0034293895587325096,5.74276876449585,0.0,180000,2.54053625e-05
2618795,4057,130.0,13.0,350,0.0026070589665323496,4.853128910064697,0.0,180000,2.5400404166666667e-05
2618955,4058,60.0,6.0,160,0.0022578821517527103,5.586625576019287,0.0,180000,2.5398137499999996e-05
2619210,4059,90.0,9.0,255,0.0025489891413599253,4.779116153717041,0.0,180000,2.5394524999999997e-05
2620064,4060,280.0,24.0,854,0.004746614955365658,5.358802795410156,0.0,180000,2.5382426666666667e-05
2620809,4061,340.0,28.0,745,0.0031730574555695057,5.187005043029785,0.0,180000,2.5371872499999995e-05
2621937,4062,740.0,43.0,1128,0.0017375973984599113,5.414126873016357,0.0,180000,2.5355892500000002e-05
2622030,4063,30.0,3.0,93,0.0014626180054619908,5.823955535888672,0.0,180000,2.5354575e-05
2623106,4064,325.0,27.0,1076,0.007070549763739109,5.671961307525635,0.0,180000,2.5339331666666668e-05
2624602,4065,1040.0,50.0,1496,0.006290563382208347,5.8880414962768555,0.0,180000,2.531813833333333e-05
2625002,4066,110.0,11.0,400,0.002603047527372837,5.378726482391357,0.0,180000,2.5312471666666666e-05
2625192,4067,70.0,7.0,190,0.0018756797071546316,5.3759965896606445,0.0,180000,2.5309779999999998e-05
2626062,4068,400.0,32.0,870,0.003732314333319664,5.804947853088379,0.0,180000,2.5297455000000003e-05
2627414,4069,980.0,49.0,1352,0.0013930883724242449,5.276947498321533,0.0,180000,2.5278301666666667e-05
2627881,4070,190.0,18.0,467,0.0028136135078966618,5.421067237854004,0.0,180000,2.527168583333333e-05
2630500,4071,3915.0,113.0,2619,0.006186111830174923,5.543277740478516,0.0,180000,2.5234583333333334e-05
2631270,4072,340.0,28.0,770,0.0027596713043749332,5.787241458892822,0.0,180000,2.5223675e-05
2631633,4073,120.0,12.0,363,0.0051763346418738365,5.095469951629639,0.0,180000,2.52185325e-05
2632785,4074,370.0,30.0,1152,0.003361979965120554,5.526912689208984,0.0,180000,2.5202212499999998e-05
2633134,4075,120.0,12.0,349,0.0026800294872373343,5.396783828735352,0.0,180000,2.5197268333333332e-05
2634484,4076,760.0,42.0,1350,0.0029023950919508934,5.388555526733398,0.0,180000,2.517814333333333e-05
2634962,4077,130.0,13.0,478,0.002109473804011941,4.954861164093018,0.0,180000,2.5171371666666668e-05
2635237,4078,100.0,10.0,275,0.002648555673658848,5.337226867675781,0.0,180000,2.5167475833333332e-05
2636330,4079,355.0,29.0,1093,0.001972835510969162,5.386023998260498,0.0,180000,2.5151991666666667e-05
2638020,4080,1440.0,60.0,1690,0.001431523822247982,5.064871788024902,0.0,180000,2.5128049999999997e-05
2639353,4081,1000.0,48.0,1333,0.008146525360643864,4.94720458984375,0.0,180000,2.5109165833333332e-05
2641135,4082,1760.0,68.0,1782,0.0019585664849728346,5.364083290100098,0.0,180000,2.5083920833333328e-05
2641804,4083,280.0,24.0,669,0.0029509421437978745,5.265497207641602,0.0,180000,2.5074443333333332e-05
2642083,4084,90.0,9.0,279,0.0018546928185969591,5.359034538269043,0.0,180000,2.507049083333333e-05
2643156,4085,660.0,41.0,1073,0.002327672904357314,5.640897750854492,0.0,180000,2.5055290000000003e-05
2644736,4086,1500.0,59.0,1580,0.0038690005894750357,5.845790386199951,0.0,180000,2.5032906666666665e-05
2646416,4087,1400.0,57.0,1680,0.0015506827039644122,5.635707378387451,0.0,180000,2.5009106666666667e-05
2647438,4088,355.0,29.0,1022,0.0010643129935488105,5.341513633728027,0.0,180000,2.4994628333333333e-05
2648903,4089,1140.0,49.0,1465,0.0028020052704960108,5.36251163482666,0.0,180000,2.4973874166666665e-05
2649096,4090,60.0,6.0,193,0.004312628880143166,5.724676132202148,0.0,180000,2.4971139999999998e-05
2649443,4091,130.0,13.0,347,0.0014569326303899288,5.472175598144531,0.0,180000,2.4966224166666665e-05
2651278,4092,1340.0,58.0,1835,0.004944896791130304,5.475127696990967,0.0,180000,2.494022833333333e-05
2653052,4093,1920.0,68.0,1774,0.0012901636073365808,5.840484142303467,0.0,180000,2.491509666666667e-05
2653858,4094,355.0,29.0,806,0.0015229233540594578,5.6660075187683105,0.0,180000,2.4903678333333333e-05
2655258,4095,1240.0,54.0,1400,0.0013701892457902431,5.439232349395752,0.0,180000,2.4883844999999997e-05
2655523,4096,80.0,8.0,265,0.006627040449529886,5.285959720611572,0.0,180000,2.4880090833333333e-05
2657516,4097,2240.0,75.0,1993,0.005043515469878912,5.68875789642334,0.0,180000,2.4851856666666664e-05
2659202,4098,1240.0,54.0,1686,0.005682958289980888,5.569096088409424,0.0,180000,2.4827971666666667e-05
2660419,4099,280.0,24.0,1217,0.0029206466861069202,6.076172828674316,0.0,180000,2.4810730833333333e-05
2660612,4100,50.0,5.0,193,0.002855377271771431,4.938990592956543,0.0,180000,2.4807996666666666e-05
2662674,4101,1720.0,68.0,2062,0.004529451951384544,5.443330764770508,0.0,180000,2.4778785e-05
2662779,4102,30.0,3.0,105,0.004150692373514175,5.825057029724121,0.0,180000,2.47772975e-05
2664036,4103,1020.0,46.0,1257,0.004166565835475922,5.461407661437988,0.0,180000,2.475949e-05
2664783,4104,385.0,31.0,747,0.011597121134400368,5.221816539764404,0.0,180000,2.47489075e-05
2665567,4105,310.0,26.0,784,0.00449930876493454,5.484322547912598,0.0,180000,2.4737800833333333e-05
2666849,4106,780.0,44.0,1282,0.0012798155657947063,5.868216514587402,0.0,180000,2.4719639166666668e-05
2667915,4107,370.0,30.0,1066,0.004526515491306782,5.849957466125488,0.0,180000,2.47045375e-05
2668869,4108,355.0,29.0,954,0.0013985515106469393,5.219083786010742,0.0,180000,2.4691022499999996e-05
2669143,4109,100.0,10.0,274,0.0009513575350865722,5.407060623168945,0.0,180000,2.4687140833333327e-05
2670013,4110,310.0,26.0,870,0.007694863248616457,5.685587406158447,0.0,180000,2.4674815833333332e-05
2671072,4111,420.0,33.0,1059,0.003917053807526827,5.555786609649658,0.0,180000,2.465981333333333e-05
2671581,4112,130.0,13.0,509,0.002605077810585499,5.435196876525879,0.0,180000,2.46526025e-05
2674263,4113,3960.0,115.0,2682,0.00623446237295866,6.169016361236572,0.0,180000,2.4614607499999997e-05
2675271,4114,640.0,39.0,1008,0.0027243224903941154,5.526312828063965,0.0,180000,2.46003275e-05
2675423,4115,30.0,3.0,152,0.008453097194433212,5.2248311042785645,0.0,180000,2.4598174166666668e-05
2676007,4116,190.0,18.0,584,0.0046335384249687195,5.562792778015137,0.0,180000,2.4589900833333334e-05
2676776,4117,310.0,26.0,769,0.0022110529243946075,5.485217094421387,0.0,180000,2.4579006666666666e-05
2677218,4118,140.0,14.0,442,0.006940246559679508,5.010436534881592,0.0,180000,2.4572745e-05
2677568,4119,140.0,14.0,350,0.005229487083852291,5.510510444641113,0.0,180000,2.4567786666666667e-05
2677892,4120,100.0,10.0,324,0.006864811293780804,5.744050979614258,0.0,180000,2.4563196666666664e-05
2678706,4121,295.0,25.0,814,0.01375887542963028,5.0642595291137695,0.0,180000,2.4551665000000002e-05
2680312,4122,1320.0,56.0,1606,0.0029372680000960827,5.198635101318359,0.0,180000,2.4528913333333334e-05
2681463,4123,480.0,35.0,1151,0.0006942849140614271,5.487279415130615,0.0,180000,2.4512607499999997e-05
2682601,4124,295.0,25.0,1138,0.005656648892909288,5.264742851257324,0.0,180000,2.4496485833333332e-05
2683941,4125,760.0,44.0,1340,0.004769511520862579,5.434548377990723,0.0,180000,2.44775025e-05
2684923,4126,370.0,30.0,982,0.002261496614664793,5.298781394958496,0.0,180000,2.4463590833333335e-05
2685351,4127,150.0,15.0,428,0.001674080267548561,5.528379440307617,0.0,180000,2.44575275e-05
2686944,4128,1600.0,60.0,1593,0.00368063198402524,5.304418563842773,0.0,180000,2.4434959999999996e-05
2687973,4129,340.0,28.0,1029,0.0035099720116704702,5.76503849029541,0.0,180000,2.4420382499999996e-05
2688260,4130,100.0,10.0,287,0.00370390759781003,5.799572944641113,0.0,180000,2.4416316666666662e-05
2689263,4131,460.0,34.0,1003,0.0035551514010876417,5.435464859008789,0.0,180000,2.44021075e-05
2690634,4132,1020.0,48.0,1371,0.003027896862477064,5.524114608764648,0.0,180000,2.4382685e-05
2693032,4133,3390.0,103.0,2398,0.004934406839311123,5.740974426269531,0.0,180000,2.434871333333333e-05
2693888,4134,325.0,27.0,856,0.001372247701510787,5.605432987213135,0.0,180000,2.433658666666666e-05
2694645,4135,220.0,20.0,757,0.0009844097075983882,5.579514980316162,0.0,180000,2.4325862499999998e-05
2696041,4136,1120.0,50.0,1396,0.0016562611563131213,5.714521408081055,0.0,180000,2.4306085833333334e-05
2696342,4137,90.0,9.0,301,0.005731944460421801,5.354552745819092,0.0,180000,2.4301821666666662e-05
2698545,4138,2000.0,69.0,2203,0.001244977698661387,5.576416492462158,0.0,180000,2.4270612500000002e-05
2701940,4139,3500.0,104.0,3395,0.0018984283087775111,5.664251327514648,0.0,180000,2.4222516666666664e-05
2702266,4140,110.0,11.0,326,0.003429279662668705,5.405669212341309,0.0,180000,2.4217898333333328e-05
2702709,4141,120.0,12.0,443,0.0021960963495075703,5.006950378417969,0.0,180000,2.4211622499999995e-05
2703499,4142,355.0,29.0,790,0.004401190206408501,5.344027996063232,0.0,180000,2.4200430833333336e-05
2704317,4143,370.0,30.0,818,0.004663536790758371,5.486440658569336,0.0,180000,2.41888425e-05
2704924,4144,175.0,17.0,607,0.008151824586093426,5.778761863708496,0.0,180000,2.4180243333333337e-05
2706687,4145,1300.0,55.0,1763,0.0033983325120061636,4.953015327453613,0.0,180000,2.4155267500000003e-05
2707613,4146,460.0,34.0,926,0.004081575199961662,5.487418174743652,0.0,180000,2.4142149166666663e-05
2708810,4147,900.0,44.0,1197,0.0018952949903905392,5.633648872375488,0.0,180000,2.4125191666666666e-05
2709106,4148,90.0,9.0,296,0.003075659740716219,5.790514945983887,0.0,180000,2.4120998333333333e-05
2709790,4149,190.0,18.0,684,0.004014015197753906,5.721369743347168,0.0,180000,2.4111308333333332e-05
2710533,4150,190.0,18.0,743,0.0043761832639575005,5.283198356628418,0.0,180000,2.41007825e-05
2711465,4151,370.0,30.0,932,0.002312250668182969,5.782959461212158,0.0,180000,2.4087579166666667e-05
2712242,4152,280.0,24.0,777,0.0016024117358028889,5.407611846923828,0.0,180000,2.4076571666666666e-05
2712711,4153,110.0,11.0,469,0.0014835551846772432,5.801700115203857,0.0,180000,2.4069927500000003e-05
2713361,4154,175.0,17.0,650,0.007533453870564699,5.430278778076172,0.0,180000,2.4060719166666665e-05
2715010,4155,1460.0,61.0,1649,0.0061613935977220535,5.697942733764648,0.0,180000,2.403735833333333e-05
2716027,4156,340.0,28.0,1017,0.01017378643155098,5.566284656524658,0.0,180000,2.4022950833333328e-05
2716634,4157,205.0,19.0,607,0.0015427574981004,5.578531265258789,0.0,180000,2.4014351666666664e-05
2717819,4158,600.0,37.0,1185,0.0014028631849214435,5.513132572174072,0.0,180000,2.3997564166666665e-05
2718736,4159,325.0,27.0,917,0.0024753776378929615,5.536354064941406,0.0,180000,2.398457333333333e-05
2719975,4160,740.0,43.0,1239,0.008325174450874329,5.876007080078125,0.0,180000,2.3967020833333332e-05
2721082,4161,960.0,47.0,1107,0.004351911135017872,5.621059417724609,0.0,180000,2.3951338333333336e-05
2721640,4162,150.0,15.0,558,0.002256810897961259,5.742410182952881,0.0,180000,2.3943433333333332e-05
2722948,4163,1160.0,52.0,1308,0.007814079523086548,5.919686317443848,0.0,180000,2.392490333333333e-05
2723274,4164,120.0,12.0,326,0.0021194489672780037,5.565546035766602,0.0,180000,2.3920285e-05
2724771,4165,1460.0,58.0,1497,0.00225994735956192,5.679910659790039,0.0,180000,2.3899077499999998e-05
2726687,4166,1820.0,68.0,1916,0.004815204534679651,5.763733386993408,0.0,180000,2.3871934166666665e-05
2727547,4167,310.0,26.0,860,0.002326737158000469,5.645423412322998,0.0,180000,2.3859750833333336e-05
2728886,4168,920.0,46.0,1339,0.0023905979469418526,5.797840118408203,0.0,180000,2.3840781666666665e-05
2729045,4169,40.0,4.0,159,0.0012475088005885482,5.846433639526367,0.0,180000,2.383852916666666e-05
2729964,4170,310.0,26.0,919,0.006402110680937767,5.627699851989746,0.0,180000,2.3825509999999998e-05
2730810,4171,310.0,26.0,846,0.002931484254077077,5.927968978881836,0.0,180000,2.3813525e-05
2731546,4172,280.0,24.0,736,0.005405375733971596,5.713340759277344,0.0,180000,2.3803098333333334e-05
2732812,4173,620.0,38.0,1266,0.0032398314215242863,5.50098991394043,0.0,180000,2.3785163333333332e-05
2733035,4174,90.0,9.0,223,0.00044289682409726083,5.6057538986206055,0.0,180000,2.3782004166666663e-05
2733865,4175,325.0,27.0,830,0.005135560408234596,5.1908464431762695,0.0,180000,2.377024583333333e-05
2733992,4176,60.0,6.0,127,0.0035015472676604986,5.9014811515808105,0.0,180000,2.3768446666666666e-05
2735763,4177,1360.0,60.0,1771,0.002444328973069787,5.392753601074219,0.0,180000,2.37433575e-05
2736078,4178,120.0,12.0,315,0.003424491733312607,5.3153839111328125,0.0,180000,2.3738894999999997e-05
2736293,4179,80.0,8.0,215,0.0038124723359942436,5.163507461547852,0.0,180000,2.3735849166666666e-05
2738482,4180,2515.0,87.0,2189,0.004151332192122936,5.641620635986328,0.0,180000,2.370483833333333e-05
2739470,4181,400.0,32.0,988,0.006764902267605066,5.77472448348999,0.0,180000,2.3690841666666665e-05
2740615,4182,370.0,30.0,1145,0.003155980259180069,5.333461761474609,0.0,180000,2.3674620833333335e-05
2743580,4183,5520.0,137.0,2965,0.002561566885560751,5.115255832672119,0.0,180000,2.3632616666666665e-05
2743841,4184,90.0,9.0,261,0.0046290187165141106,5.744214057922363,0.0,180000,2.3628919166666667e-05
2744789,4185,340.0,28.0,948,0.008562633767724037,5.405745983123779,0.0,180000,2.361548916666667e-05
2745612,4186,340.0,28.0,823,0.002749709878116846,5.562992095947266,0.0,180000,2.3603829999999995e-05
2747030,4187,1440.0,57.0,1418,0.010273532941937447,5.935158729553223,0.0,180000,2.358374166666666e-05
2748153,4188,720.0,42.0,1123,0.0026041436940431595,5.7559404373168945,0.0,180000,2.35678325e-05
2748448,4189,120.0,12.0,295,0.002455608919262886,5.557138442993164,0.0,180000,2.3563653333333327e-05
2748577,4190,60.0,6.0,129,0.0015908119967207313,5.746431827545166,0.0,180000,2.356182583333333e-05
2749256,4191,175.0,17.0,679,0.004397772252559662,5.48396110534668,0.0,180000,2.3552206666666664e-05
2750066,4192,280.0,24.0,810,0.0025505824014544487,5.587316513061523,0.0,180000,2.354073166666666e-05
2750160,4193,40.0,4.0,94,0.0030700049828737974,5.664912223815918,0.0,180000,2.35394e-05
2751557,4194,740.0,42.0,1397,0.00024163837952073663,5.574479103088379,0.0,180000,2.3519609166666664e-05
2752391,4195,310.0,26.0,834,0.005330678075551987,5.795862197875977,0.0,180000,2.3507794166666664e-05
2752948,4196,175.0,17.0,557,0.00511413998901844,5.572732925415039,0.0,180000,2.3499903333333333e-05
2753458,4197,120.0,12.0,510,0.0032624315936118364,4.979720115661621,0.0,180000,2.349267833333333e-05
2754974,4198,800.0,42.0,1516,0.0023052010219544172,5.893808841705322,0.0,180000,2.3471201666666662e-05
2755205,4199,90.0,9.0,231,0.00207956088706851,5.67025899887085,0.0,180000,2.3467929166666667e-05
2756478,4200,820.0,45.0,1273,0.0026635334361344576,6.083122730255127,0.0,180000,2.3449895e-05
2757168,4201,325.0,27.0,690,0.0025954858865588903,5.47257661819458,0.0,180000,2.344012e-05
2758664,4202,1320.0,54.0,1496,0.0050971973687410355,5.460225582122803,0.0,180000,2.3418926666666664e-05
2759683,4203,420.0,33.0,1019,0.007518712896853685,5.865602016448975,0.0,180000,2.340449083333333e-05
2760817,4204,620.0,38.0,1134,0.0018598492024466395,5.338778495788574,0.0,180000,2.338842583333333e-05
2761048,4205,80.0,8.0,231,0.002420137170702219,5.751406192779541,0.0,180000,2.338515333333333e-05
2761679,4206,220.0,20.0,631,0.0038493117317557335,5.3149213790893555,0.0,180000,2.3376214166666668e-05
2762572,4207,370.0,30.0,893,0.0011159875430166721,5.749931812286377,0.0,180000,2.3363563333333336e-05
2763261,4208,140.0,14.0,689,0.005888107232749462,5.535666465759277,0.0,180000,2.3353802499999997e-05
2763735,4209,160.0,16.0,474,0.003461141837760806,5.591465950012207,0.0,180000,2.33470875e-05
2764051,4210,110.0,11.0,316,0.0049135154113173485,5.372331142425537,0.0,180000,2.334261083333333e-05
2764842,4211,325.0,27.0,791,0.002343682572245598,5.928231239318848,0.0,180000,2.3331405e-05
2765131,4212,100.0,10.0,289,0.0049795834347605705,4.875054359436035,0.0,180000,2.332731083333333e-05
2766344,4213,620.0,38.0,1213,0.004820509813725948,6.111939430236816,0.0,180000,2.331012666666667e-05
2766856,4214,140.0,14.0,512,0.0015689169522374868,5.229708194732666,0.0,180000,2.3302873333333333e-05
2767136,4215,80.0,8.0,280,0.005871727131307125,5.536603927612305,0.0,180000,2.3298906666666664e-05
2768374,4216,600.0,39.0,1238,0.003600720316171646,5.195974826812744,0.0,180000,2.3281368333333333e-05
2768772,4217,130.0,13.0,398,0.001332850893959403,5.435676097869873,0.0,180000,2.327573e-05
2769608,4218,310.0,26.0,836,0.007667942438274622,6.067846298217773,0.0,180000,2.3263886666666667e-05
2770054,4219,175.0,17.0,446,0.0024918103590607643,5.392847061157227,0.0,180000,2.3257568333333335e-05
2770793,4220,235.0,21.0,739,0.0018893398810178041,5.677016735076904,0.0,180000,2.324709916666667e-05
2772578,4221,2180.0,75.0,1785,0.003171208780258894,5.435649871826172,0.0,180000,2.3221811666666665e-05
2773679,4222,580.0,38.0,1101,0.001154311583377421,5.471290588378906,0.0,180000,2.3206214166666668e-05
2774853,4223,325.0,27.0,1174,0.0030607543885707855,5.1562981605529785,0.0,180000,2.31895825e-05
2775575,4224,280.0,24.0,722,0.00463577825576067,5.214170455932617,0.0,180000,2.3179354166666666e-05
2775886,4225,120.0,12.0,311,0.008510284125804901,4.83917236328125,0.0,180000,2.317494833333333e-05
2775986,4226,20.0,2.0,100,0.0048008207231760025,5.695012092590332,0.0,180000,2.3173531666666662e-05
2776685,4227,340.0,28.0,699,0.0025801253505051136,4.839094161987305,0.0,180000,2.316362916666667e-05
2777830,4228,780.0,42.0,1145,0.00783692765980959,5.17507791519165,0.0,180000,2.3147408333333333e-05
2779632,4229,1680.0,68.0,1802,0.0019925469532608986,5.678380012512207,0.0,180000,2.3121879999999998e-05
2781026,4230,780.0,43.0,1394,0.003254322800785303,6.080883979797363,0.0,180000,2.310213166666666e-05
2781832,4231,310.0,26.0,806,0.0033297634217888117,5.3183135986328125,0.0,180000,2.309071333333333e-05
2783794,4232,2060.0,73.0,1962,0.0042379312217235565,5.554515838623047,0.0,180000,2.306291833333333e-05
2784683,4233,355.0,29.0,889,0.00065227021696046,5.373575687408447,0.0,180000,2.3050324166666666e-05
2785901,4234,720.0,41.0,1218,0.0006936175050213933,5.482731342315674,0.0,180000,2.3033069166666665e-05
2786264,4235,120.0,12.0,363,0.0033959373831748962,5.764301300048828,0.0,180000,2.3027926666666668e-05
2787240,4236,420.0,33.0,976,0.006219062954187393,6.127885818481445,0.0,180000,2.30141e-05
2788161,4237,280.0,24.0,921,0.003206151770427823,5.65885066986084,0.0,180000,2.30010525e-05
2788542,4238,130.0,13.0,381,0.006213535089045763,5.3887128829956055,0.0,180000,2.2995654999999998e-05
2788819,4239,80.0,8.0,277,0.0013767798664048314,5.32451057434082,0.0,180000,2.2991730833333335e-05
2789097,4240,70.0,7.0,278,0.008563033305108547,5.27362585067749,0.0,180000,2.2987792499999993e-05
2789929,4241,325.0,27.0,832,0.011183823458850384,5.181219100952148,0.0,180000,2.2976005833333333e-05
2790952,4242,355.0,29.0,1023,0.003543160855770111,5.454589366912842,0.0,180000,2.2961513333333332e-05
