step,episode,ep_return_raw,ep_return_shaped,ep_len,loss,q_mean,epsilon,replay_size,lr
1433400,1498,400.0,3.999999999999999,1430,0.0003693554608616978,0.8058397173881531,0.01,150000,3.74155e-05
1434538,1499,325.0,3.2499999999999996,1138,0.0004177235532552004,0.7737737894058228,0.01,150000,3.7395585e-05
1436234,1500,660.0,6.600000000000001,1696,0.0002502641873434186,0.7111828923225403,0.01,150000,3.7365905e-05
1436848,1501,150.0,1.5000000000000002,614,0.0005297422176226974,0.7523999810218811,0.01,150000,3.735516e-05
1438078,1502,310.0,3.0999999999999996,1230,0.00021622254280373454,0.6303597092628479,0.01,150000,3.7333635e-05
1438502,1503,90.0,0.8999999999999999,424,0.0008486270671710372,0.739478588104248,0.01,150000,3.7326214999999996e-05
1440026,1504,420.0,4.199999999999999,1524,0.0006235196487978101,0.7669409513473511,0.01,150000,3.7299545e-05
1440524,1505,175.0,1.7500000000000002,498,0.0002773621818050742,0.7697632908821106,0.01,150000,3.7290829999999994e-05
1441876,1506,820.0,8.200000000000003,1352,0.0006381460116244853,0.7862798571586609,0.01,150000,3.726717e-05
1442577,1507,140.0,1.4000000000000001,701,0.0003424874448683113,0.7077619433403015,0.01,150000,3.7254902500000005e-05
1443301,1508,190.0,1.9000000000000001,724,0.0002971176290884614,0.781587541103363,0.01,150000,3.72422325e-05
1444496,1509,340.0,3.3999999999999995,1195,0.0006224994431249797,0.6228146553039551,0.01,150000,3.722132e-05
1445622,1510,340.0,3.3999999999999995,1126,0.00020803228835575283,0.6934143900871277,0.01,150000,3.7201614999999994e-05
1446949,1511,560.0,5.6000000000000005,1327,0.0004468556435313076,0.7061159610748291,0.01,150000,3.71783925e-05
1448397,1512,580.0,5.800000000000001,1448,0.00019633772899396718,0.773270845413208,0.01,150000,3.71530525e-05
1448794,1513,100.0,0.9999999999999999,397,0.00015426348545588553,0.6245383024215698,0.01,150000,3.7146105e-05
1449196,1514,100.0,0.9999999999999999,402,0.0011244959896430373,0.7032603025436401,0.01,150000,3.713907e-05
1449940,1515,325.0,3.2499999999999996,744,0.0003430002834647894,0.6746889352798462,0.01,150000,3.712605e-05
1450874,1516,250.0,2.5,934,0.0005568986525759101,0.7729710936546326,0.01,150000,3.7109705e-05
1451479,1517,205.0,2.0500000000000003,605,0.0007284103194251657,0.90705406665802,0.01,150000,3.7099117499999996e-05
1452279,1518,235.0,2.35,800,0.00808955542743206,0.7594753503799438,0.01,150000,3.70851175e-05
1452828,1519,150.0,1.5000000000000002,549,0.0005651322426274419,0.8069334030151367,0.01,150000,3.707551e-05
1454052,1520,960.0,9.600000000000001,1224,0.0005580073921009898,0.803377091884613,0.01,150000,3.705409e-05
1455182,1521,295.0,2.9499999999999997,1130,0.00120175548363477,0.7556884288787842,0.01,150000,3.7034315e-05
1456348,1522,355.0,3.5499999999999994,1166,0.0005222467007115483,0.7647058963775635,0.01,150000,3.701391e-05
1457355,1523,310.0,3.0999999999999996,1007,0.00033442251151427627,0.8172153234481812,0.01,150000,3.69962875e-05
1457784,1524,100.0,0.9999999999999999,429,0.0015435231616720557,0.7226896286010742,0.01,150000,3.698878e-05
1458732,1525,280.0,2.8,948,0.0004265975148882717,0.6945449113845825,0.01,150000,3.697219e-05
1459069,1526,40.0,0.4,337,0.0008749716216698289,0.6641550064086914,0.01,150000,3.69662925e-05
1460480,1527,420.0,4.199999999999999,1411,0.0002811033045873046,0.684459388256073,0.01,150000,3.69416e-05
1460972,1528,110.0,1.0999999999999999,492,0.0003843213489744812,0.6500227451324463,0.01,150000,3.693299e-05
1461380,1529,100.0,0.9999999999999999,408,0.00022650969913229346,0.5911149382591248,0.01,150000,3.692585e-05
1461758,1530,120.0,1.2,378,0.0003615966415964067,0.7024158835411072,0.01,150000,3.6919235e-05
1462194,1531,90.0,0.8999999999999999,436,0.0004323427565395832,0.7660338878631592,0.01,150000,3.6911605e-05
1464122,1532,800.0,8.0,1928,0.00018180588085670024,0.6754961013793945,0.01,150000,3.6877865e-05
1464977,1533,220.0,2.2,855,0.00032142753480002284,0.7212316989898682,0.01,150000,3.68629025e-05
1465831,1534,265.0,2.65,854,0.00019489973783493042,0.7209452390670776,0.01,150000,3.6847957500000004e-05
1467802,1535,1320.0,13.200000000000003,1971,0.0009489605436101556,0.9363815784454346,0.01,150000,3.6813465e-05
1468298,1536,100.0,0.9999999999999999,496,0.0005952003411948681,0.8352834582328796,0.01,150000,3.6804785e-05
1469261,1537,295.0,2.9499999999999997,963,0.0002453562628943473,0.6438559293746948,0.01,150000,3.67879325e-05
1469844,1538,190.0,1.9000000000000001,583,0.00019045124645344913,0.6549608707427979,0.01,150000,3.677773e-05
1470744,1539,235.0,2.35,900,0.00043373461812734604,0.8282864093780518,0.01,150000,3.676198e-05
1471134,1540,110.0,1.0999999999999999,390,0.00022346402693074197,0.6751002073287964,0.01,150000,3.6755155e-05
1471587,1541,90.0,0.8999999999999999,453,0.0007123335963115096,0.7336224913597107,0.01,150000,3.6747227500000005e-05
1472383,1542,220.0,2.2,796,0.000285592395812273,0.6798286437988281,0.01,150000,3.67332975e-05
1472808,1543,110.0,1.0999999999999999,425,0.0004568468139041215,0.8578467965126038,0.01,150000,3.6725860000000004e-05
1473680,1544,250.0,2.5,872,0.00024162896443158388,0.6969462633132935,0.01,150000,3.67106e-05
1475082,1545,640.0,6.400000000000001,1402,0.00027261703507974744,0.6529064178466797,0.01,150000,3.6686065e-05
1475526,1546,80.0,0.7999999999999999,444,0.000197779547306709,0.7843424081802368,0.01,150000,3.6678295000000004e-05
1476705,1547,540.0,5.4,1179,0.00030816643266007304,0.7438015341758728,0.01,150000,3.66576625e-05
1477568,1548,220.0,2.2,863,0.0007873125141486526,0.8295615315437317,0.01,150000,3.6642560000000004e-05
1479250,1549,540.0,5.4,1682,0.000353217008523643,0.5998290181159973,0.01,150000,3.6613125e-05
1479735,1550,110.0,1.0999999999999999,485,0.000549967517144978,0.9400787949562073,0.01,150000,3.6604637500000004e-05
1480252,1551,110.0,1.0999999999999999,517,0.0011227094801142812,0.7435295581817627,0.01,150000,3.659559e-05
1481823,1552,780.0,7.800000000000002,1571,0.0013184304116293788,0.7463647723197937,0.01,150000,3.6568097499999996e-05
1482457,1553,150.0,1.5000000000000002,634,0.00024469898198731244,0.6430757641792297,0.01,150000,3.65570025e-05
1483269,1554,265.0,2.65,812,0.00026492337929084897,0.673822283744812,0.01,150000,3.65427925e-05
1483769,1555,130.0,1.3,500,0.0005961278220638633,0.7254683971405029,0.01,150000,3.6534042500000006e-05
1484768,1556,235.0,2.35,999,0.0007747511845082045,0.7795102000236511,0.01,150000,3.651656e-05
1485092,1557,60.0,0.6,324,0.00015885585162322968,0.6418554782867432,0.01,150000,3.6510889999999996e-05
1486104,1558,280.0,2.8,1012,0.0002540625282563269,0.7527149319648743,0.01,150000,3.6493180000000004e-05
1487234,1559,640.0,6.4,1130,0.0003240505757275969,0.6956619024276733,0.01,150000,3.6473404999999996e-05
1489291,1560,1440.0,14.4,2057,0.000667035870719701,0.6956828832626343,0.01,150000,3.64374075e-05
1491437,1561,1260.0,12.600000000000001,2146,0.0007709037745371461,0.7682725191116333,0.01,150000,3.63998525e-05
1492893,1562,1100.0,11.0,1456,0.0004817968583665788,0.7917194366455078,0.01,150000,3.6374372500000003e-05
1493583,1563,205.0,2.0500000000000003,690,0.0006718857912346721,0.8347491025924683,0.01,150000,3.63622975e-05
1494068,1564,110.0,1.0999999999999999,485,0.0002071042690658942,0.8786920309066772,0.01,150000,3.635381e-05
1494632,1565,90.0,0.8999999999999999,564,0.0004809504025615752,0.8455498814582825,0.01,150000,3.634394e-05
1496295,1566,1320.0,13.200000000000003,1663,0.000280622742138803,0.7772240042686462,0.01,150000,3.63148375e-05
1496983,1567,205.0,2.0500000000000003,688,0.0005712476558983326,0.9200457334518433,0.01,150000,3.6302797500000004e-05
1498422,1568,860.0,8.6,1439,0.002558246022090316,0.8728858828544617,0.01,150000,3.6277615e-05
1499934,1569,540.0,5.4,1512,0.0005585389444604516,0.8207162618637085,0.01,150000,3.6251155e-05
1500675,1570,150.0,1.5000000000000002,741,0.000404688878916204,0.8221414089202881,0.01,150000,3.62381875e-05
1501985,1571,880.0,8.8,1310,0.0010344479233026505,0.926523745059967,0.01,150000,3.62152625e-05
1502982,1572,355.0,3.5499999999999994,997,0.0004139490192756057,0.7214111089706421,0.01,150000,3.6197815e-05
1503890,1573,310.0,3.0999999999999996,908,0.00029174602241255343,0.7279627323150635,0.01,150000,3.6181925e-05
1504724,1574,325.0,3.2499999999999996,834,0.0007392780389636755,0.7810956835746765,0.01,150000,3.6167330000000004e-05
1505441,1575,250.0,2.5,717,0.0005652063991874456,0.9354909658432007,0.01,150000,3.61547825e-05
1505892,1576,140.0,1.4000000000000001,451,0.0009025767212733626,0.8220185041427612,0.01,150000,3.614689e-05
1506814,1577,295.0,2.9499999999999997,922,0.00047264088061638176,0.785557746887207,0.01,150000,3.6130755e-05
1507546,1578,220.0,2.2,732,0.0006063776090741158,0.7691205739974976,0.01,150000,3.6117945e-05
1508764,1579,295.0,2.9499999999999997,1218,0.00038136218790896237,0.6806750297546387,0.01,150000,3.6096630000000005e-05
1510547,1580,1280.0,12.8,1783,0.0008030973258428276,0.8056756258010864,0.01,150000,3.60654275e-05
1511741,1581,295.0,2.9499999999999997,1194,0.0004871117416769266,0.8514214754104614,0.01,150000,3.6044532499999996e-05
1513139,1582,420.0,4.199999999999999,1398,0.00038068799767643213,0.8452652096748352,0.01,150000,3.60200675e-05
1513626,1583,130.0,1.3,487,0.00047349155647680163,0.9303727149963379,0.01,150000,3.6011544999999995e-05
1514518,1584,190.0,1.9000000000000001,892,0.0011932068737223744,0.732146143913269,0.01,150000,3.5995935e-05
1515667,1585,540.0,5.4,1149,0.0004983029211871326,0.816779375076294,0.01,150000,3.59758275e-05
1516543,1586,250.0,2.5,876,0.0005760015919804573,0.8199455738067627,0.01,150000,3.5960497500000006e-05
1517136,1587,150.0,1.5000000000000002,593,0.00034252251498401165,0.7557133436203003,0.01,150000,3.595012e-05
1517620,1588,130.0,1.3,484,0.0005707317031919956,0.7546127438545227,0.01,150000,3.5941650000000005e-05
1519486,1589,1540.0,15.400000000000004,1866,0.0002851245226338506,0.8245261311531067,0.01,150000,3.5908995000000004e-05
1520582,1590,340.0,3.3999999999999995,1096,0.0010808296501636505,0.797828197479248,0.01,150000,3.5889815000000004e-05
1520807,1591,60.0,0.6,225,0.0006788626778870821,0.9517143368721008,0.01,150000,3.58858775e-05
1521560,1592,110.0,1.0999999999999999,753,0.0004942420637235045,0.7096915245056152,0.01,150000,3.58727e-05
1522121,1593,90.0,0.8999999999999999,561,0.0007089691935107112,0.6823832988739014,0.01,150000,3.58628825e-05
1524004,1594,1280.0,12.800000000000002,1883,0.000701349985320121,0.7316335439682007,0.01,150000,3.582993e-05
1525237,1595,385.0,3.849999999999999,1233,0.000417492410633713,0.718299925327301,0.01,150000,3.5808352499999994e-05
1525820,1596,150.0,1.5000000000000002,583,0.00029333331622183323,0.7541027069091797,0.01,150000,3.579815e-05
1526757,1597,340.0,3.3999999999999995,937,0.0005042931879870594,0.8260080814361572,0.01,150000,3.5781752500000004e-05
1527482,1598,265.0,2.65,725,0.0006235212204046547,0.7608041167259216,0.01,150000,3.5769065e-05
1528863,1599,720.0,7.200000000000002,1381,0.00038064405089244246,0.7291165590286255,0.01,150000,3.57448975e-05
1530028,1600,340.0,3.3999999999999995,1165,0.0008776236791163683,0.7700431942939758,0.01,150000,3.572451e-05
1531780,1601,1240.0,12.400000000000002,1752,0.0026257229037582874,0.6566991806030273,0.01,150000,3.5693850000000004e-05
1533025,1602,860.0,8.600000000000001,1245,0.000654666917398572,0.7495042085647583,0.01,150000,3.56720625e-05
1533388,1603,80.0,0.7999999999999999,363,0.0004181915719527751,0.7775826454162598,0.01,150000,3.566571e-05
1534356,1604,325.0,3.2499999999999996,968,0.0001721500011626631,0.8090938329696655,0.01,150000,3.5648769999999994e-05
1535430,1605,325.0,3.2499999999999996,1074,0.0005382552044466138,0.7917088866233826,0.01,150000,3.5629975e-05
1536362,1606,355.0,3.5499999999999994,932,0.0006488170474767685,0.9681148529052734,0.01,150000,3.5613665e-05
1538469,1607,1220.0,12.200000000000001,2107,0.0004119326185900718,0.7602778673171997,0.01,150000,3.55767925e-05
1539671,1608,370.0,3.6999999999999993,1202,0.0007131083402782679,0.7886165380477905,0.01,150000,3.55557575e-05
1540815,1609,310.0,3.0999999999999996,1144,0.0005501803243532777,0.8351523280143738,0.01,150000,3.55357375e-05
1542587,1610,1180.0,11.800000000000002,1772,0.0010167664149776101,0.9143632650375366,0.01,150000,3.55047275e-05
1542867,1611,60.0,0.6,280,0.00047789071686565876,0.9561367630958557,0.01,150000,3.54998275e-05
1544858,1612,940.0,9.4,1991,0.0008101086132228374,0.7138717174530029,0.01,150000,3.5464985000000006e-05
1546525,1613,1240.0,12.4,1667,0.0006314993952400982,0.750434398651123,0.01,150000,3.5435812499999995e-05
1546849,1614,80.0,0.7999999999999999,324,0.0003863816091325134,0.7185046672821045,0.01,150000,3.5430142500000004e-05
1547431,1615,140.0,1.4000000000000001,582,0.00025460735196247697,0.7437025904655457,0.01,150000,3.54199575e-05
1549023,1616,640.0,6.400000000000001,1592,0.00013381894677877426,0.7101720571517944,0.01,150000,3.539209749999999e-05
1550081,1617,295.0,2.9499999999999997,1058,0.0012338507222011685,0.956230640411377,0.01,150000,3.53735825e-05
1551277,1618,580.0,5.800000000000001,1196,0.00029224855825304985,0.8642988204956055,0.01,150000,3.53526525e-05
1552311,1619,280.0,2.8,1034,0.00042357377242296934,0.7522231340408325,0.01,150000,3.53345575e-05
1552614,1620,90.0,0.8999999999999999,303,0.00016986741684377193,0.638732373714447,0.01,150000,3.5329255e-05
1553788,1621,250.0,2.5,1174,0.00038147077430039644,0.6586796045303345,0.01,150000,3.5308710000000004e-05
1554596,1622,120.0,1.2,808,0.0002605835907161236,0.652560293674469,0.01,150000,3.529457e-05
1555669,1623,310.0,3.0999999999999996,1073,0.0004321229935158044,0.8384368419647217,0.01,150000,3.52757925e-05
1556160,1624,90.0,0.8999999999999999,491,0.0005112540675327182,0.7465869188308716,0.01,150000,3.52672e-05
1556787,1625,110.0,1.0999999999999999,627,0.0002085925079882145,0.7068423628807068,0.01,150000,3.52562275e-05
1557294,1626,90.0,0.8999999999999999,507,0.0010645354632288218,1.0445811748504639,0.01,150000,3.5247355e-05
1558726,1627,420.0,4.199999999999999,1432,0.000605257460847497,0.8207710981369019,0.01,150000,3.5222295e-05
1560004,1628,325.0,3.2499999999999996,1278,0.00029597035609185696,0.6079461574554443,0.01,150000,3.519993e-05
1561379,1629,1020.0,10.200000000000001,1375,0.0003955161082558334,0.8117822408676147,0.01,150000,3.5175867500000004e-05
1561882,1630,80.0,0.7999999999999999,503,0.00021992865367792547,0.741486668586731,0.01,150000,3.5167065e-05
1562729,1631,250.0,2.5,847,0.00023162210709415376,0.6113283634185791,0.01,150000,3.51522425e-05
1563367,1632,205.0,2.0500000000000003,638,0.00034930917900055647,0.7557697296142578,0.01,150000,3.5141077499999996e-05
1565489,1633,1620.0,16.2,2122,0.0009916856652125716,0.8379813432693481,0.01,150000,3.51039425e-05
1566085,1634,190.0,1.9000000000000001,596,0.0002685027720872313,0.6695218682289124,0.01,150000,3.5093512499999996e-05
1566975,1635,310.0,3.0999999999999996,890,0.00016565865371376276,0.7585139274597168,0.01,150000,3.50779375e-05
1567611,1636,175.0,1.7500000000000002,636,0.00020287085499148816,0.7184658050537109,0.01,150000,3.50668075e-05
1568840,1637,385.0,3.849999999999999,1229,0.00028349581407383084,0.7072666883468628,0.01,150000,3.50453e-05
1570040,1638,355.0,3.5499999999999994,1200,0.0002064264117507264,0.7328240275382996,0.01,150000,3.50243e-05
1571055,1639,385.0,3.849999999999999,1015,0.0005482718697749078,0.7113474607467651,0.01,150000,3.5006537500000004e-05
1574100,1640,3050.0,30.499999999999996,3045,0.00039128190837800503,0.6871997117996216,0.01,150000,3.495324999999999e-05
1575838,1641,840.0,8.399999999999999,1738,0.0002933660289272666,0.7775168418884277,0.01,150000,3.4922835e-05
1576872,1642,325.0,3.2499999999999996,1034,0.000603646389208734,0.8637977242469788,0.01,150000,3.490474e-05
1577727,1643,220.0,2.2,855,0.00042083306470885873,0.8976885676383972,0.01,150000,3.48897775e-05
1578223,1644,120.0,1.2,496,0.000372301263269037,0.6857515573501587,0.01,150000,3.48810975e-05
1579398,1645,370.0,3.6999999999999993,1175,0.00042025416041724384,0.780396580696106,0.01,150000,3.4860535000000005e-05
1580509,1646,325.0,3.2499999999999996,1111,0.0006222514202818274,0.8172897100448608,0.01,150000,3.48410925e-05
1581035,1647,110.0,1.0999999999999999,526,0.00037785759195685387,0.8104738593101501,0.01,150000,3.48318875e-05
1582216,1648,370.0,3.6999999999999993,1181,0.0003066328354179859,0.7668941617012024,0.01,150000,3.4811220000000004e-05
1582663,1649,100.0,0.9999999999999999,447,0.0011252571130171418,1.0659712553024292,0.01,150000,3.4803397499999996e-05
1583074,1650,130.0,1.3,411,0.0016183534171432257,0.8415957689285278,0.01,150000,3.4796205000000004e-05
1583725,1651,140.0,1.4000000000000001,651,0.0007332297973334789,0.843022346496582,0.01,150000,3.4784812500000004e-05
1584463,1652,265.0,2.65,738,0.0005713963764719665,0.6547937393188477,0.01,150000,3.47718975e-05
1586582,1653,1120.0,11.200000000000003,2119,0.00019287061877548695,0.7776727676391602,0.01,150000,3.4734815000000006e-05
1587403,1654,175.0,1.7500000000000002,821,0.0008024398703128099,0.8532615303993225,0.01,150000,3.4720447499999994e-05
1587975,1655,140.0,1.4000000000000001,572,0.0007713618688285351,0.7606852054595947,0.01,150000,3.47104375e-05
1589211,1656,460.0,4.6,1236,0.0006085707573220134,0.7616872787475586,0.01,150000,3.46888075e-05
1589884,1657,235.0,2.35,673,0.0004675170057453215,0.7287203073501587,0.01,150000,3.467703e-05
1591576,1658,620.0,6.200000000000001,1692,0.0002517872489988804,0.877784252166748,0.01,150000,3.464742e-05
1592312,1659,250.0,2.5,736,0.0019878321327269077,0.8097942471504211,0.01,150000,3.4634540000000005e-05
1593574,1660,520.0,5.2,1262,0.0007817805744707584,0.911107063293457,0.01,150000,3.4612455e-05
1594036,1661,100.0,0.9999999999999999,462,0.000357599783455953,0.950126051902771,0.01,150000,3.460437e-05
1595614,1662,820.0,8.200000000000001,1578,0.0009013167582452297,0.880826473236084,0.01,150000,3.4576754999999994e-05
1596139,1663,110.0,1.0999999999999999,525,0.0008318513282574713,0.8005107641220093,0.01,150000,3.4567567500000005e-05
1596539,1664,110.0,1.0999999999999999,400,0.00029517587972804904,0.8703949451446533,0.01,150000,3.45605675e-05
1597005,1665,120.0,1.2,466,0.0003690323210321367,0.8405413031578064,0.01,150000,3.4552412499999996e-05
1598062,1666,235.0,2.35,1057,0.00037047674413770437,0.7158744931221008,0.01,150000,3.4533915000000006e-05
1598543,1667,130.0,1.3,481,0.00045588513603433967,0.8416513204574585,0.01,150000,3.4525497499999996e-05
1599634,1668,250.0,2.5,1091,0.00040393706876784563,0.8042388558387756,0.01,150000,3.4506405e-05
1600389,1669,220.0,2.2,755,0.0005846088752150536,0.7146012783050537,0.01,150000,3.44931925e-05
1600922,1670,130.0,1.3,533,0.0002462400298099965,0.6100462675094604,0.01,150000,3.4483865e-05
1601919,1671,295.0,2.9499999999999997,997,0.0003271093009971082,0.7301509380340576,0.01,150000,3.44664175e-05
1602371,1672,100.0,0.9999999999999999,452,0.0003063224139623344,0.7121947407722473,0.01,150000,3.44585075e-05
1602896,1673,150.0,1.5000000000000002,525,0.0002470610779710114,0.6996633410453796,0.01,150000,3.444932e-05
1603497,1674,140.0,1.4000000000000001,601,0.00022878294112160802,0.8290948867797852,0.01,150000,3.44388025e-05
1604208,1675,235.0,2.35,711,0.0003064023912884295,0.7512342929840088,0.01,150000,3.442636e-05
1604397,1676,60.0,0.6,189,0.0003060837625525892,0.769902765750885,0.01,150000,3.44230525e-05
1606318,1677,1520.0,15.200000000000003,1921,0.00026031871675513685,0.7204214334487915,0.01,150000,3.4389434999999995e-05
1607080,1678,235.0,2.35,762,0.0003685496049001813,0.8714370727539062,0.01,150000,3.43761e-05
1608973,1679,1640.0,16.400000000000002,1893,0.00020071008475497365,0.7482249736785889,0.01,150000,3.43429725e-05
1609740,1680,205.0,2.0500000000000003,767,0.0006595421582460403,0.8960524797439575,0.01,150000,3.432955e-05
1610425,1681,120.0,1.2,685,0.0005637544090859592,0.8571428060531616,0.01,150000,3.43175625e-05
1612552,1682,1760.0,17.6,2127,0.000430698913987726,0.904751181602478,0.01,150000,3.428034e-05
1613449,1683,310.0,3.0999999999999996,897,0.00020910994498990476,0.8753646612167358,0.01,150000,3.4264642500000004e-05
1614731,1684,520.0,5.2,1282,0.0003400468558538705,0.8684409856796265,0.01,150000,3.42422075e-05
1615809,1685,370.0,3.6999999999999993,1078,0.00027933254023082554,0.7520046830177307,0.01,150000,3.42233425e-05
1616888,1686,295.0,2.9499999999999997,1079,0.00021768049919046462,0.7559497356414795,0.01,150000,3.420446e-05
1617330,1687,90.0,0.8999999999999999,442,0.00018930633086711168,0.8553937077522278,0.01,150000,3.4196725e-05
1618060,1688,220.0,2.2,730,0.00022222130792215466,0.6939504146575928,0.01,150000,3.418395e-05
1618800,1689,110.0,1.0999999999999999,740,0.0003511592803988606,0.9131853580474854,0.01,150000,3.4171e-05
1619485,1690,150.0,1.5000000000000002,685,0.0030006193555891514,0.705324113368988,0.01,150000,3.41590125e-05
1620242,1691,205.0,2.0500000000000003,757,0.0001722995948512107,0.6556456685066223,0.01,150000,3.4145765e-05
1621779,1692,1320.0,13.200000000000005,1537,0.0002154331305064261,0.8379638195037842,0.01,150000,3.4118867500000004e-05
1622222,1693,120.0,1.2,443,0.00038760650204494596,0.6843178272247314,0.01,150000,3.4111115e-05
1623561,1694,420.0,4.199999999999999,1339,0.0002945921733044088,0.8591570258140564,0.01,150000,3.40876825e-05
1624993,1695,840.0,8.4,1432,0.00046493991976603866,0.6657280325889587,0.01,150000,3.4062622500000006e-05
1626312,1696,460.0,4.6,1319,0.0010927384719252586,0.8963794708251953,0.01,150000,3.403954e-05
1627756,1697,1040.0,10.400000000000002,1444,0.0004985309205949306,0.8100113868713379,0.01,150000,3.4014269999999995e-05
1629632,1698,1800.0,18.0,1876,0.0004920990904793143,0.8740165829658508,0.01,150000,3.398144e-05
1631374,1699,1040.0,10.400000000000002,1742,0.0003962441405747086,1.0035185813903809,0.01,150000,3.3950955000000004e-05
1631687,1700,50.0,0.5,313,0.0003537783632054925,0.8566811084747314,0.01,150000,3.3945477500000004e-05
1633279,1701,500.0,5.0,1592,0.0002097567485179752,0.7608929872512817,0.01,150000,3.39176175e-05
1634648,1702,740.0,7.400000000000002,1369,0.00025444466155022383,0.8283694386482239,0.01,150000,3.389366e-05
1635349,1703,190.0,1.9000000000000001,701,0.0007012650021351874,0.8071333169937134,0.01,150000,3.38813925e-05
1635923,1704,130.0,1.3,574,0.0005125819006934762,0.875083327293396,0.01,150000,3.38713475e-05
1636305,1705,80.0,0.7999999999999999,382,0.0002998047857545316,0.8544345498085022,0.01,150000,3.3864662499999995e-05
1637394,1706,370.0,3.6999999999999993,1089,0.0002020535757765174,0.7158278226852417,0.01,150000,3.3845605e-05
1638768,1707,780.0,7.800000000000002,1374,0.0005790628492832184,0.8026487827301025,0.01,150000,3.382156e-05
1639036,1708,70.0,0.7,268,0.00032035430194810033,0.7949232459068298,0.01,150000,3.3816869999999996e-05
1639370,1709,70.0,0.7,334,0.0003411603975109756,0.8088894486427307,0.01,150000,3.3811025e-05
1640318,1710,340.0,3.3999999999999995,948,0.0003235025214962661,0.8022069931030273,0.01,150000,3.3794435e-05
1640889,1711,150.0,1.5000000000000002,571,0.0005017309449613094,0.7686184644699097,0.01,150000,3.37844425e-05
1641555,1712,175.0,1.7500000000000002,666,0.0002956861862912774,0.9438544511795044,0.01,150000,3.37727875e-05
1642633,1713,400.0,3.999999999999999,1078,0.0004323577741160989,0.759768009185791,0.01,150000,3.37539225e-05
1643106,1714,110.0,1.0999999999999999,473,0.0006553079001605511,0.8175219893455505,0.01,150000,3.3745644999999994e-05
1643693,1715,140.0,1.4000000000000001,587,0.0007202130509540439,0.8630815744400024,0.01,150000,3.3735372500000004e-05
1645294,1716,980.0,9.8,1601,0.0001779154990799725,0.7776423692703247,0.01,150000,3.3707355e-05
1646595,1717,520.0,5.2,1301,0.0002096895477734506,0.8224992752075195,0.01,150000,3.3684587499999995e-05
1647140,1718,110.0,1.0999999999999999,545,0.0008772903238423169,0.7289914488792419,0.01,150000,3.3675049999999995e-05
1648464,1719,520.0,5.2,1324,0.00015687014092691243,0.8380926847457886,0.01,150000,3.365188e-05
1650121,1720,820.0,8.200000000000003,1657,0.0003484621993266046,0.7136099338531494,0.01,150000,3.3622882499999995e-05
1650599,1721,120.0,1.2,478,0.0006639205384999514,0.8137551546096802,0.01,150000,3.36145175e-05
1653038,1722,1440.0,14.4,2439,0.001222645747475326,0.8706676959991455,0.01,150000,3.3571835e-05
1653575,1723,100.0,0.9999999999999999,537,0.0008058192324824631,0.834831714630127,0.01,150000,3.35624375e-05
1654147,1724,100.0,0.9999999999999999,572,0.0008503449498675764,0.9808661937713623,0.01,150000,3.3552427500000006e-05
1655264,1725,355.0,3.5499999999999994,1117,0.0004333060933277011,0.7437736392021179,0.01,150000,3.3532880000000004e-05
1656596,1726,800.0,8.000000000000002,1332,0.0003524042258504778,0.9479368925094604,0.01,150000,3.3509570000000007e-05
1657196,1727,140.0,1.4000000000000001,600,0.0005807788111269474,0.9676236510276794,0.01,150000,3.349907e-05
1657685,1728,130.0,1.3,489,0.0007086843252182007,0.9513706564903259,0.01,150000,3.3490512500000005e-05
1659736,1729,1340.0,13.400000000000002,2051,0.0006919287843629718,0.7177727818489075,0.01,150000,3.345462e-05
1660670,1730,355.0,3.5499999999999994,934,0.0009976583532989025,0.8357487916946411,0.01,150000,3.3438275e-05
1661978,1731,190.0,1.9000000000000001,1308,0.001127593102864921,0.8087949752807617,0.01,150000,3.3415385e-05
1662451,1732,140.0,1.4000000000000001,473,0.00037124939262866974,0.6904990673065186,0.01,150000,3.3407107500000005e-05
1663869,1733,560.0,5.6000000000000005,1418,0.0003023648459929973,0.9510411024093628,0.01,150000,3.33822925e-05
1665023,1734,480.0,4.8,1154,0.0002939266851171851,0.7825702428817749,0.01,150000,3.33620975e-05
1665832,1735,160.0,1.6000000000000003,809,0.0003448856878094375,1.0820915699005127,0.01,150000,3.334794e-05
1667082,1736,480.0,4.8,1250,0.0003425637842155993,0.7009152173995972,0.01,150000,3.3326065e-05
1669010,1737,1360.0,13.6,1928,0.00033459460246376693,0.8919652700424194,0.01,150000,3.3292324999999995e-05
1669859,1738,295.0,2.9499999999999997,849,0.000540935667231679,0.7454728484153748,0.01,150000,3.32774675e-05
1671320,1739,540.0,5.4,1461,0.0004566528950817883,0.8478212952613831,0.01,150000,3.3251900000000006e-05
1672018,1740,190.0,1.9000000000000001,698,0.000473303982289508,0.8168706893920898,0.01,150000,3.3239685e-05
1674070,1741,2000.0,19.999999999999996,2052,0.0004836276639252901,0.6432088613510132,0.01,150000,3.3203775e-05
1675281,1742,385.0,3.849999999999999,1211,0.0003471116069704294,0.7909004092216492,0.01,150000,3.31825825e-05
1676966,1743,880.0,8.8,1685,0.000741745694540441,0.8910739421844482,0.01,150000,3.3153095e-05
1677643,1744,120.0,1.2,677,0.000555205624550581,0.8868929147720337,0.01,150000,3.31412475e-05
1678888,1745,250.0,2.5,1245,0.00024882523575797677,0.7683908343315125,0.01,150000,3.311946e-05
